smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings
NC(=O)c1ccc2c(C(=O)O)c3cccc(O)c3nc2c1,2.197147334,1.8907,0.620954094,21,282.0640568,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(C=C2C=CC=NC2=O)c1NC(=O)C(=O)O,2.931299058,1.56872,0.636102515,21,284.0797069,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc(-c2cccc(C)c2NC(=O)C(=O)O)c(C)c1,2.00776022,3.30196,0.830956123,21,283.1208434,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(C(=O)O)cc2c(C(=O)O)c3ccccc3nc12,2.028128766,3.09282,0.704621804,21,281.0688078,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1cc2c(O)cc(F)cc2c(C(=O)O)c1C(=O)O,2.424674669,1.7791,0.677758021,21,294.0175808,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1c(NC(=O)C(=O)O)c(C(=O)O)cc2ccoc(=O)c12,2.703145818,0.82272,0.697112035,21,291.0379016,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc2c(C(=O)O)c(C(=O)O)c(O)cc2c1C(=O)O,2.416173131,1.94842,0.678605783,21,290.0426527,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc(CO)c2)c1NC(=O)C(=O)O,2.043085,2.17742,0.754312442,21,285.100108,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2C=CC=CC2=O)c1NC(=O)C(=O)O,2.685107281,2.09662,0.6427966,21,283.0844579,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2C=CC=C(N)C2)c1NC(=O)C(=O)O,3.166330358,2.20402,0.725840174,21,284.1160924,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc2c(C(=O)O)c3cccc(O)c3nc2c1,2.152610464,2.49,0.623481533,21,283.0480724,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1c(O)cc2c(C(=O)O)c(O)ccc2c1C(=O)O,2.490922222,1.3456,0.567804413,21,292.0219172,5,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=Cc2ccccc2)c1NC(=O)C(=O)O,2.100882212,3.18852,0.670410645,21,281.1051933,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc2c1N(C(=O)C(=O)O)CCc1ccccc1-2,2.27139173,2.63572,0.755178598,21,281.1051933,1,2,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
Cc1cccc(C=C2C=CC(O)=CC2)c1NC(=O)C(=O)O,3.107551047,2.80332,0.729151016,21,285.100108,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc2c(C(=O)O)c3cccc(O)c3nc2c1O,2.403455026,2.506,0.625458486,21,285.0637225,3,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(-c2cccc(C)c2NC(=O)C(=O)O)cc1,1.856505689,2.69372,0.850111128,21,285.100108,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(F)cc2c(C(=O)O)c(C(=O)O)c(C(=O)O)cc12,2.315287537,2.38192,0.800315463,21,292.0383162,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc(O)c(C)c2c1Oc1c(ccc(O)c1OC)O2,2.801608342,3.32142,0.753558418,21,290.0790382,2,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1c(O)cc2c(ccc3ccccc32)c1C(=O)O,2.136372268,3.095,0.627674025,21,282.0528234,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2ccccc2C=O)c1NC(=O)C(=O)O,2.172656353,2.49762,0.669314107,21,283.0844579,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(O)cc2c(C(=O)O)c(C(=O)O)c(C(=O)O)cc12,2.392121103,1.94842,0.678605783,21,290.0426527,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC1=C(C(=O)O)c2cc(O)c(C(=O)O)c(C(=O)O)c2CC1,2.914090893,1.5929,0.664564571,21,292.0583027,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1ccc3ccccc3c1O2,2.447790153,4.452,0.559222499,21,280.0735589,1,4,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
O=C(O)c1cc2c(O)cc(O)cc2c(C(=O)O)c1C(=O)O,2.45085397,1.3456,0.567804413,21,292.0219172,5,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=CC=Cc1cccc2c(C(=O)O)c(C(=O)O)c(O)cc12,2.676687345,2.1539,0.586160424,21,286.047738,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1OCOc2ccc(O)c3nc4c(O)cccc4c1c23,2.794961313,2.3059,0.485881586,21,283.0480724,2,6,0,TRUE,0,0,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,4
Cc1ccc2c(C(=O)O)c3cc(F)cc(O)c3nc2c1O,2.610682487,2.94492,0.598518346,21,287.059386,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2cc(O)cc(CO)c2)c1NC(=O)C(=O)O,2.296627203,1.88302,0.647572309,22,301.0950226,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc2c(C(=O)O)c3ccc(O)c(O)c3nc2c1O,2.595551819,2.2116,0.422792603,22,301.0586371,4,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COCc1cccc(-c2cccc(C)c2NC(=O)C(=O)O)c1,2.053627771,2.83152,0.851207333,22,299.115758,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc2c(C(=O)O)c3cc(F)cc(O)c3nc2c1,2.33616028,2.6291,0.627918397,22,301.0386506,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc(C)c(-c2cccc(C)c2NC(=O)C(=O)O)c(O)c1,2.283259211,3.00756,0.743932888,22,299.115758,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
NC(=O)c1ccc2c(C(=O)O)c3cc(F)cc(O)c3nc2c1,2.379212588,2.0298,0.626531716,22,300.054635,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)C=Cc1cccc2c(C(=O)O)c(C(=O)O)c(O)cc12,2.466793501,2.0396,0.635077032,22,302.0426527,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc2c(C(=O)O)cccc2c(C(=O)O)c1C(=O)O,2.203066593,1.6326,0.665315194,22,304.0219172,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc2c3c(c4cccc(O)c4nc3c1O)C(=O)OCO2,2.905959585,2.61432,0.489564,22,297.0637225,2,6,0,TRUE,0,0,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,4
COc1ccc2c(C(=O)O)c3ccc(C)c(O)c3nc2c1O,2.508884126,2.81442,0.629119544,22,299.0793725,3,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)C=Nc2ccccc2C)c(C(=O)O)c1,2.325972538,3.28702,0.678402514,22,297.100108,1,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=Nc2ncccc2C)c(C(=O)O)c1,2.611536976,2.68202,0.676835856,22,298.0953569,1,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc2c(CO)cc(F)cc2c(C(=O)O)c1C(=O)O,2.453720174,1.5658,0.673451102,22,308.0332308,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(ccc3ccc(O)cc32)c1C(=O)O,2.349219511,2.8006,0.540682895,22,298.047738,4,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)C=Nc2ncncc2C)c(C(=O)O)c1,2.825205829,2.07702,0.669558354,22,299.0906059,1,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc2c3c(c4cccc(O)c4nc3c1O)C(=O)OCC2,2.856292092,2.82052,0.49222818,22,295.0844579,2,5,0,TRUE,0,0,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,4
Cc1cccc(C=C2C=CC(=O)NC2=O)c1NC(=O)C(=O)O,2.890297203,0.61412,0.42072393,22,300.0746215,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc2ccc3c(C(=O)O)c(C(=O)O)c(O)cc3c2c1,2.246414126,3.40342,0.629881968,22,296.0684735,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1c(O)cc2c(ccc3cc(O)ccc32)c1C(=O)O,2.356114896,2.8006,0.540682895,22,298.047738,4,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2cccc(C(O)O)c2)c1NC(=O)C(=O)O,2.25732028,1.66832,0.50939864,22,301.0950226,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc(C(C)O)c2)c1NC(=O)C(=O)O,2.55772412,2.73842,0.760544193,22,299.115758,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(ccc3ccc(=O)oc32)c1C(=O)O,2.54028028,2.0482,0.488160357,22,300.0270026,3,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2cccc3ccccc23)c1NC(=O)C(=O)O,1.950113501,3.83832,0.706926678,23,305.1051933,2,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(C=C2C=CC=C(C(=O)O)C2)c1NC(=O)C(=O)O,3.088104608,2.37242,0.743245534,23,313.0950226,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COC(O)c1cccc(-c2cccc(C)c2NC(=O)C(=O)O)c1,2.850998888,2.32242,0.594234795,23,315.1106726,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc2ccccc2c2c1Oc1c(ccc(O)c1OC)O2,2.559605507,4.4606,0.592114707,23,310.0841235,1,5,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)C=NC(=N)c2ccccc2)c(C(=O)O)c1,2.562923667,2.67247,0.503491363,23,310.0953569,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1c(O)cc(C(=O)O)c(CO)c1O2,3.013825487,2.1949,0.578413819,23,320.0532173,4,7,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2cccc(C(C)(C)O)c2)c1NC(=O)C(=O)O,2.219243495,2.91252,0.760442272,23,313.1314081,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc2c(C(=O)O)cc(F)cc2c(C(=O)O)c1C(=O)O,2.358795158,1.7717,0.664925036,23,322.0124954,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc(CC(=O)O)c2)c1NC(=O)C(=O)O,2.063425487,2.31222,0.751468228,23,313.0950226,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2C=CC=C(C(N)=O)C2)c1NC(=O)C(=O)O,3.157741971,1.77312,0.738785354,23,312.111007,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=Nc2c(C)cccc2O)c(C(=O)O)c1,2.580689224,2.99262,0.653160505,23,313.0950226,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc3ccncc23)c1NC(=O)C(=O)O,2.211313737,3.23332,0.712376211,23,306.1004423,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2ccccc2C=NC=N)c1NC(=O)C(=O)O,2.78780035,2.71109,0.459377481,23,309.1113413,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(-c3ccccc3)cccc2c1C(=O)O,2.083539533,3.6088,0.686771687,23,308.0684735,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2cccc(C(C)(C)C)c2)c1NC(=O)C(=O)O,2.081693123,3.98262,0.824329573,23,311.1521435,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc2c(C)cccc2c2c1Oc1c(ccc(O)c1OC)O2,2.656921718,4.76902,0.575439214,24,324.0997736,1,5,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
Cc1cccc(C=C2CC(C(=O)O)=CC=C2O)c1NC(=O)C(=O)O,3.108542626,2.25812,0.630600696,24,329.0899372,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc2c(c1)-c1cc(O)c(C(=O)O)c(C(=O)O)c1CC2,2.497810082,2.2524,0.678973601,24,328.0583027,4,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1cc2cc[nH]c(=O)c2c2c1Oc1c(ccc(O)c1OC)O2,2.964648415,3.1489,0.587674904,24,327.0742871,2,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CC(=O)N=Cc1ccccc1-c1cccc(C)c1NC(=O)C(=O)O,2.529895042,2.65052,0.669914171,24,324.111007,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=NC2=NC(C(=O)O)C=C2C)c(C(=O)O)c1,3.724052088,1.4585,0.621568583,24,330.0851862,2,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2CC(C(=O)O)CCC2=O)c1NC(=O)C(=O)O,3.164471496,1.85532,0.574017903,24,331.1055873,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1c(O)cc3c(C)ccc(O)c3c1O2,2.999300542,4.17162,0.486354535,24,326.0790382,3,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2c(O)cccc2c2c1Oc1c(ccc(O)c1OC)O2,2.71888122,4.1662,0.575636882,24,326.0790382,2,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)c2nc(-c3ccccc3)cs2)c(C(=O)O)c1,2.066350677,3.7479,0.716524453,24,339.0565289,1,5,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3
Cc1cccc(-c2ccccc2C=CC(=O)O)c1NC(=O)C(=O)O,2.260012524,2.78292,0.592174558,24,325.0950226,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2CC(C(=O)O)=CNC2=O)c1NC(=O)C(=O)O,3.071728899,0.88992,0.480395385,24,330.0851862,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2CC(C(N)=O)=CNC2=O)c1NC(=O)C(=O)O,3.114202508,0.29062,0.466171865,24,329.1011706,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc2cccc(O)c2c2c1Oc1c(ccc(O)c1OC)O2,2.786969682,4.1662,0.575636882,24,326.0790382,2,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CC1=CC(=Cc2cccc(C)c2NC(=O)C(=O)O)CC(C(=O)O)=C1,3.136633277,2.76252,0.740639046,24,327.1106726,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc(C(=O)O)c(CO)c2c1Oc1c(ccc(O)c1OC)O2,2.870950986,2.4979,0.666513737,24,334.0688674,3,7,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1c(O)ccc2c1Oc1c(O)cc3c(O)ccc(O)c3c1O2,3.057679647,3.5688,0.395489997,24,328.0583027,4,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)C=NC(=N)c2cccc(C)c2)c(C(=O)O)c1,2.661244692,2.98089,0.501438339,24,324.111007,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=NC(=O)c2ccc(O)cc2)c(C(=O)O)c1,2.464495042,2.1929,0.642653214,24,327.0742871,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
NC(=O)c1ccc2c(c1)-c1cc(O)c(C(=O)O)c(C(=O)O)c1CC2,2.537550674,1.6531,0.67601699,24,327.0742871,4,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1c(O)ccc2c1Oc1c(c(CO)c3ccccc3c1O)O2,2.88486199,3.6499,0.520968344,24,326.0790382,3,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2ccc(O)cc2c2c1Oc1c(ccc(O)c1OC)O2,2.752130315,4.1662,0.575636882,24,326.0790382,2,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
CC1=CC=C(C(=O)O)CC1=Cc1cccc(C)c1NC(=O)C(=O)O,3.057264993,2.76252,0.740639046,24,327.1106726,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1cc(O)ccc1C=Cc1cccc(C)c1NC(=O)C(=O)O,2.386239098,2.90272,0.592593766,24,327.1106726,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2ccccc2C=NC(=O)O)c1NC(=O)C(=O)O,2.548839098,2.78202,0.592186933,24,326.0902715,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=NC(=O)c2ccccc2N)c(C(=O)O)c1,2.543191545,2.0695,0.492975336,24,326.0902715,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc3cc(O)ccc23)c1NC(=O)C(=O)O,2.157764377,3.54392,0.630063572,24,321.100108,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COC(O)c1cc(C)cc(-c2cccc(C)c2NC(=O)C(=O)O)c1,2.992704632,2.63084,0.591813812,24,329.1263227,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=NC2=NCC(C(=O)O)=C2C)c(C(=O)O)c1,3.188488189,1.4601,0.621593654,24,330.0851862,2,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2C=CC(O)=C(C(N)=O)C2)c1NC(=O)C(=O)O,3.260258129,1.65882,0.626957869,24,328.1059216,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COC(O)c1cc(O)cc(-c2cccc(C)c2NC(=O)C(=O)O)c1,3.07704049,2.02802,0.503074106,24,331.1055873,4,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1c(O)cc3c(O)c(O)ccc3c1O2,2.97218068,3.5688,0.395489997,24,328.0583027,4,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1c(O)ccc2c1Oc1c(O)cc3cc(O)cc(O)c3c1O2,3.055022012,3.5688,0.422775795,24,328.0583027,4,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)C=NC(=CO)c2ccccc2)c(C(=O)O)c1,2.733946237,3.2035,0.482825608,24,325.0950226,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2CC(C(N)=O)CNC2=O)c1NC(=O)C(=O)O,3.36071836,0.02292,0.456778373,24,331.1168206,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2ccc(O)cc2C=CC(=O)O)c1NC(=O)C(=O)O,2.448073861,2.48852,0.500197583,25,341.0899372,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=NC(=O)c2c(N)cccc2O)c(C(=O)O)c1,2.759530874,1.7751,0.427237039,25,342.0851862,3,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2cccc(-c3ccccc3)c2)c1NC(=O)C(=O)O,1.910377347,4.35212,0.701155484,25,331.1208434,2,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)C=NC2=NC(=O)C(C(N)=O)=C2C)c(C(=O)O)c1,3.120496701,0.3874,0.448505226,25,343.0804351,2,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1c(c(CO)c3cc(O)ccc3c1O)O2,3.059334313,3.3555,0.442171307,25,342.0739528,4,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)C=NC(=O)c2ccc(O)cc2N)c(C(=O)O)c1,2.728391281,1.7751,0.427237039,25,342.0851862,3,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C=Nc2nccc3ccccc23)c(C(=O)O)c1,2.570823284,3.5268,0.569398356,25,334.0953569,1,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)c2cncc(-c3ccccc3)n2)c(C(=O)O)c1,2.090964346,3.0814,0.721300911,25,334.0953569,1,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1c(O)ccc2c1Oc1c(O)cc3c(C)cc(O)c(O)c3c1O2,3.110383678,3.87722,0.388724662,25,342.0739528,4,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)C=Nc2ncnc3ccccc23)c(C(=O)O)c1,2.598277672,2.9218,0.568002424,25,335.0906059,1,6,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)C=NC(=N)c2cc(C)cc(C)c2)c(C(=O)O)c1,2.765262775,3.28931,0.496159807,25,338.1266571,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2oc3c(oc12)c(O)cc1c(=O)c(=O)[nH]c(=O)c13,3.185770969,1.1607,0.265314366,25,343.0328162,3,8,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2c(O)c(O)ccc2c2c1Oc1c(ccc(O)c1OC)O2,2.84575739,3.8718,0.475682635,25,342.0739528,3,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2c(C)cc(O)cc2c2c1Oc1c(ccc(O)c1OC)O2,2.834599368,4.47462,0.560328245,25,340.0946882,2,6,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1ccc(C(=O)c2cccc(-c3ccccc3)n2)c(C(=O)O)c1,1.933131843,3.6864,0.720733012,25,333.100108,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc(C(=O)C=Nc2c(C)ccc(CO)c2O)c(C(=O)O)c1,2.772426123,2.48492,0.547930809,25,343.1055873,3,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1c(O)cc3c(O)c(O)cc(O)c3c1O2,3.175426487,3.2744,0.262754948,25,344.0532173,5,8,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2ccn(C)c(=O)c2c2c1Oc1c(ccc(O)c1OC)O2,2.950050577,3.1593,0.603258894,25,341.0899372,1,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
COc1cc2c(c3c1Oc1c(ccc(O)c1OC)O3)C(=O)NC(=O)C2,3.043361786,2.1199,0.686969678,25,343.0692018,2,7,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4
